T1,T2,T3,FAR,FRR,EER
0.80,0.07,74,17.42,31.33,24.38
0.80,0.07,74,18.33,31.33,24.83
0.80,0.08,74,19.36,30.22,24.79
0.80,0.08,74,20.44,28.67,24.56
0.80,0.08,74,21.20,27.78,24.49
0.80,0.08,74,22.69,26.89,24.79
0.80,0.08,74,23.62,26.22,24.92
0.80,0.08,87,17.53,32.67,25.10
0.80,0.08,87,18.49,31.56,25.02
0.80,0.08,87,19.33,31.11,25.22
0.80,0.08,87,20.07,29.33,24.70
0.80,0.08,87,21.07,28.89,24.98
0.80,0.09,87,22.20,28.22,25.21
0.80,0.09,87,23.04,27.56,25.30
0.80,0.09,100,16.42,33.78,25.10
0.80,0.09,100,17.47,32.67,25.07
0.80,0.09,100,18.29,32.00,25.14
0.80,0.09,100,19.00,31.56,25.28
0.80,0.09,100,20.07,30.00,25.03
0.80,0.09,116,13.87,36.22,25.04
0.80,0.09,116,14.89,35.11,25.00
0.80,0.09,117,15.24,34.67,24.96
0.80,0.10,117,16.13,33.56,24.84
0.80,0.10,115,17.91,31.78,24.84
0.80,0.10,115,18.62,31.33,24.98
0.80,0.10,116,19.62,31.33,25.48
0.80,0.10,116,20.44,30.22,25.33
0.80,0.10,110,24.49,26.89,25.69
0.80,0.10,127,16.98,34.22,25.60
0.80,0.10,137,13.96,36.89,25.42
0.80,0.10,137,14.93,35.78,25.36
0.80,0.10,137,15.71,34.89,25.30
0.80,0.11,137,16.73,34.67,25.70
0.80,0.11,137,17.53,33.56,25.54
0.80,0.11,154,11.42,40.22,25.82
0.80,0.11,153,12.51,38.67,25.59
0.80,0.11,153,13.33,37.56,25.44
0.80,0.11,153,14.04,37.11,25.58
0.80,0.11,153,14.69,36.89,25.79
0.80,0.11,154,15.07,35.78,25.42
0.80,0.11,154,15.84,35.33,25.59
0.80,0.11,154,16.91,34.89,25.90
0.80,0.12,159,16.36,36.44,26.40
0.80,0.12,154,18.67,34.00,26.33
0.80,0.12,154,19.82,33.56,26.69
0.80,0.12,161,18.67,34.00,26.33
0.80,0.12,161,19.69,33.33,26.51
0.90,0.02,30,14.93,38.00,26.47
0.90,0.02,28,16.09,36.89,26.49
0.90,0.02,30,15.47,37.33,26.40
0.90,0.02,30,15.69,36.22,25.96
0.90,0.02,30,16.09,35.33,25.71
0.90,0.03,30,16.44,34.67,25.56
0.90,0.03,30,16.67,33.56,25.11
0.90,0.03,30,17.09,33.33,25.21
0.90,0.03,30,17.49,33.11,25.30
0.90,0.03,30,17.93,32.67,25.30
0.90,0.03,30,18.22,32.22,25.22
