T1,T2,FAR_T,FAR,FRR_T,FRR,EER
0.20,0.56,0,100.00,79,99.64,1.00
0.20,0.57,0,100.00,79,99.64,1.00
0.20,0.58,0,100.00,79,99.64,1.00
0.20,0.59,0,100.00,79,99.64,1.00
0.20,0.60,0,100.00,79,98.93,0.99
0.20,0.61,0,100.00,79,98.21,0.99
0.20,0.62,0,100.00,79,98.21,0.99
0.20,0.63,0,100.00,79,98.21,0.99
0.20,0.64,0,100.00,79,98.21,0.99
0.20,0.65,0,100.00,79,98.21,0.99
0.20,0.66,0,100.00,79,98.21,0.99
0.20,0.67,0,100.00,79,98.57,0.99
0.20,0.68,0,100.00,79,98.57,0.99
0.20,0.69,0,100.00,79,98.57,0.99
0.20,0.10,0,57.36,23,100.00,0.79
0.20,0.11,0,65.17,26,100.00,0.83
0.20,0.12,0,70.90,26,100.00,0.85
0.20,0.13,0,76.60,26,100.00,0.88
0.20,0.14,0,81.56,26,100.00,0.91
0.20,0.15,0,85.31,29,100.00,0.93
0.20,0.16,0,88.37,29,100.00,0.94
0.20,0.17,0,91.11,31,100.00,0.96
0.20,0.18,0,92.92,31,100.00,0.96
0.20,0.19,0,94.41,34,100.00,0.97
0.20,0.70,0,100.00,79,98.57,0.99
0.20,0.71,0,100.00,79,98.57,0.99
0.20,0.72,0,100.00,79,98.57,0.99
0.20,0.73,0,100.00,79,98.57,0.99
0.20,0.74,0,100.00,79,98.57,0.99
0.20,0.75,0,100.00,79,98.57,0.99
0.20,0.76,0,100.00,79,98.57,0.99
0.20,0.77,0,100.00,79,98.21,0.99
0.20,0.78,0,100.00,80,98.21,0.99
0.20,0.79,0,100.00,80,98.57,0.99
0.20,0.00,0,0.00,0,100.00,0.50
0.20,0.01,0,4.65,6,100.00,0.52
0.20,0.02,0,5.73,7,100.00,0.53
0.20,0.03,0,8.26,10,100.00,0.54
0.20,0.04,0,13.06,12,100.00,0.57
0.20,0.05,0,18.44,18,100.00,0.59
0.20,0.06,0,26.01,18,100.00,0.63
0.20,0.07,0,33.19,20,100.00,0.67
0.20,0.08,0,41.28,20,100.00,0.71
0.20,0.09,0,50.17,23,100.00,0.75
0.20,0.90,0,100.00,79,97.14,0.99
0.20,0.91,0,100.00,79,97.14,0.99
0.20,0.92,0,100.00,78,96.79,0.98
0.20,0.93,0,100.00,79,96.79,0.98
0.20,0.94,0,100.00,79,96.43,0.98
0.20,0.95,0,100.00,79,96.43,0.98
0.20,0.96,0,100.00,79,96.43,0.98
0.20,0.97,0,100.00,79,96.43,0.98
0.20,0.98,0,100.00,79,96.43,0.98
0.20,0.99,0,100.00,80,96.07,0.98
0.20,0.80,0,100.00,80,98.21,0.99
0.20,0.81,0,100.00,80,98.21,0.99
0.20,0.82,0,100.00,80,98.21,0.99
0.20,0.83,0,100.00,80,98.21,0.99
0.20,0.84,0,100.00,80,97.86,0.99
0.20,0.85,0,100.00,80,97.86,0.99
0.20,0.86,0,100.00,80,97.86,0.99
0.20,0.87,0,100.00,79,97.50,0.99
0.20,0.88,0,100.00,79,97.50,0.99
0.20,0.89,0,100.00,79,97.50,0.99
0.21,0.40,0,99.97,62,100.00,1.00
0.21,0.41,0,99.97,62,100.00,1.00
0.21,0.42,0,99.97,67,100.00,1.00
0.21,0.43,0,99.97,67,100.00,1.00
0.21,0.44,0,99.97,67,100.00,1.00
0.21,0.45,0,100.00,67,100.00,1.00
0.21,0.46,0,100.00,69,100.00,1.00
0.21,0.47,0,100.00,74,100.00,1.00
0.21,0.48,0,100.00,74,100.00,1.00
0.21,0.49,0,100.00,77,100.00,1.00
0.21,0.30,0,99.58,50,100.00,1.00
0.21,0.31,0,99.69,50,100.00,1.00
0.21,0.32,0,99.83,52,100.00,1.00
0.21,0.33,0,99.83,58,100.00,1.00
0.21,0.34,0,99.86,58,100.00,1.00
0.21,0.35,0,99.86,58,100.00,1.00
0.21,0.36,0,99.93,58,100.00,1.00
0.21,0.37,0,99.97,58,100.00,1.00
0.21,0.38,0,99.97,58,100.00,1.00
0.21,0.39,0,99.97,58,100.00,1.00
0.21,0.20,0,96.35,36,100.00,0.98
0.21,0.21,0,96.94,39,100.00,0.98
0.21,0.22,0,97.50,43,100.00,0.99
0.21,0.23,0,98.02,44,100.00,0.99
0.21,0.24,0,98.19,48,100.00,0.99
0.21,0.25,0,98.47,49,100.00,0.99
0.21,0.26,0,98.78,50,100.00,0.99
0.21,0.27,0,98.99,52,100.00,0.99
0.21,0.28,0,99.27,52,100.00,1.00
0.21,0.29,0,99.38,52,100.00,1.00
0.21,0.50,0,100.00,77,100.00,1.00
0.21,0.51,0,100.00,77,100.00,1.00
0.21,0.52,0,100.00,77,100.00,1.00
0.21,0.53,0,100.00,73,99.64,1.00
0.21,0.54,0,100.00,79,99.64,1.00
0.21,0.55,0,100.00,79,99.64,1.00
0.21,0.56,0,100.00,79,99.64,1.00
0.21,0.57,0,100.00,79,99.64,1.00
0.21,0.58,0,100.00,79,99.64,1.00
0.21,0.59,0,100.00,79,99.64,1.00
0.21,0.60,0,100.00,79,98.57,0.99
0.21,0.61,0,100.00,79,98.21,0.99
0.21,0.62,0,100.00,79,98.21,0.99
0.21,0.63,0,100.00,79,98.21,0.99
0.21,0.64,0,100.00,79,98.21,0.99
0.21,0.65,0,100.00,79,98.21,0.99
0.21,0.66,0,100.00,79,98.21,0.99
0.21,0.67,0,100.00,79,98.57,0.99
0.21,0.68,0,100.00,79,98.57,0.99
0.21,0.69,0,100.00,79,98.57,0.99
0.21,0.10,0,58.96,24,100.00,0.79
0.21,0.11,0,66.70,26,100.00,0.83
0.21,0.12,0,72.19,26,100.00,0.86
0.21,0.13,0,77.67,26,100.00,0.89
0.21,0.14,0,82.43,29,100.00,0.91
0.21,0.15,0,86.11,29,100.00,0.93
0.21,0.16,0,88.99,29,100.00,0.94
0.21,0.17,0,91.56,31,100.00,0.96
0.21,0.18,0,93.33,31,100.00,0.97
0.21,0.19,0,94.86,34,100.00,0.97
0.21,0.70,0,100.00,79,98.57,0.99
0.21,0.71,0,100.00,79,98.57,0.99
0.21,0.72,0,100.00,79,98.57,0.99
0.21,0.73,0,100.00,79,98.57,0.99
0.21,0.74,0,100.00,79,98.57,0.99
0.21,0.75,0,100.00,79,98.57,0.99
0.21,0.76,0,100.00,79,98.57,0.99
0.21,0.77,0,100.00,79,98.21,0.99
0.21,0.78,0,100.00,80,98.21,0.99
0.21,0.79,0,100.00,80,98.57,0.99
0.21,0.90,0,100.00,80,97.14,0.99
0.21,0.91,0,100.00,80,97.14,0.99
0.21,0.92,0,100.00,80,96.43,0.98
0.21,0.93,0,100.00,80,96.07,0.98
0.21,0.94,0,100.00,80,95.71,0.98
0.21,0.95,0,100.00,80,95.71,0.98
0.21,0.96,0,100.00,80,95.71,0.98
0.21,0.97,0,100.00,80,95.71,0.98
0.21,0.98,0,100.00,80,95.71,0.98
0.21,0.99,0,100.00,80,95.00,0.97
0.21,0.80,0,100.00,80,97.86,0.99
0.21,0.81,0,100.00,80,97.86,0.99
0.21,0.82,0,100.00,80,97.86,0.99
0.21,0.83,0,100.00,80,97.86,0.99
0.21,0.84,0,100.00,80,97.86,0.99
0.21,0.85,0,100.00,80,97.86,0.99
0.21,0.86,0,100.00,80,97.86,0.99
0.21,0.87,0,100.00,80,97.50,0.99
0.21,0.88,0,100.00,80,97.50,0.99
0.21,0.89,0,100.00,80,97.50,0.99
0.21,0.00,0,0.00,0,100.00,0.50
0.21,0.01,0,4.76,6,100.00,0.52
0.21,0.02,0,5.97,7,100.00,0.53
0.21,0.03,0,8.65,10,100.00,0.54
0.21,0.04,0,13.68,12,100.00,0.57
0.21,0.05,0,19.10,18,100.00,0.60
0.21,0.06,0,26.77,18,100.00,0.63
0.21,0.07,0,34.24,20,100.00,0.67
0.21,0.08,0,42.40,20,100.00,0.71
0.21,0.09,0,51.70,23,100.00,0.76
0.22,0.40,0,99.97,67,100.00,1.00
0.22,0.41,0,99.97,67,100.00,1.00
0.22,0.42,0,99.97,73,100.00,1.00
0.22,0.43,0,99.97,73,100.00,1.00
0.22,0.44,0,99.97,73,100.00,1.00
0.22,0.45,0,100.00,73,100.00,1.00
0.22,0.46,0,100.00,73,100.00,1.00
0.22,0.47,0,100.00,74,100.00,1.00
0.22,0.48,0,100.00,74,100.00,1.00
0.22,0.49,0,100.00,77,100.00,1.00
0.22,0.30,0,99.69,62,100.00,1.00
0.22,0.31,0,99.79,62,100.00,1.00
0.22,0.32,0,99.90,62,100.00,1.00
0.22,0.33,0,99.90,62,100.00,1.00
0.22,0.34,0,99.90,62,100.00,1.00
0.22,0.35,0,99.90,62,100.00,1.00
0.22,0.36,0,99.93,62,100.00,1.00
0.22,0.37,0,99.97,62,100.00,1.00
0.22,0.38,0,99.97,62,100.00,1.00
0.22,0.39,0,99.97,62,100.00,1.00
0.22,0.20,0,96.63,39,100.00,0.98
0.22,0.21,0,97.15,45,100.00,0.99
0.22,0.22,0,97.78,45,100.00,0.99
0.22,0.23,0,98.23,45,100.00,0.99
0.22,0.24,0,98.40,48,100.00,0.99
0.22,0.25,0,98.68,50,100.00,0.99
0.22,0.26,0,98.99,50,100.00,0.99
0.22,0.27,0,99.17,56,100.00,1.00
0.22,0.28,0,99.41,62,100.00,1.00
0.22,0.29,0,99.51,62,100.00,1.00
0.22,0.10,0,60.17,24,100.00,0.80
0.22,0.11,0,68.02,26,100.00,0.84
0.22,0.12,0,73.51,26,100.00,0.87
0.22,0.13,0,78.85,28,100.00,0.89
0.22,0.14,0,83.68,29,100.00,0.92
0.22,0.15,0,87.15,29,100.00,0.94
0.22,0.16,0,90.03,34,100.00,0.95
0.22,0.17,0,92.29,34,100.00,0.96
0.22,0.18,0,93.99,34,100.00,0.97
0.22,0.19,0,95.35,39,100.00,0.98
0.22,0.00,0,0.00,0,100.00,0.50
0.22,0.01,0,4.90,6,100.00,0.52
0.22,0.02,0,6.11,7,100.00,0.53
0.22,0.03,0,8.89,10,100.00,0.54
0.22,0.04,0,14.06,12,100.00,0.57
0.22,0.05,0,19.69,18,100.00,0.60
0.22,0.06,0,27.57,18,100.00,0.64
0.22,0.07,0,35.03,20,100.00,0.68
0.22,0.08,0,43.51,20,100.00,0.72
0.22,0.09,0,52.81,23,100.00,0.76
0.22,0.50,0,100.00,78,100.00,1.00
0.22,0.51,0,100.00,78,100.00,1.00
0.22,0.52,0,100.00,78,100.00,1.00
0.22,0.53,0,100.00,78,99.64,1.00
0.22,0.54,0,100.00,79,99.64,1.00
0.22,0.55,0,100.00,79,99.29,1.00
0.22,0.56,0,100.00,79,99.29,1.00
0.22,0.57,0,100.00,79,99.29,1.00
0.22,0.58,0,100.00,79,99.29,1.00
0.22,0.59,0,100.00,79,99.29,1.00
0.22,0.60,0,100.00,79,98.57,0.99
0.22,0.61,0,100.00,79,98.21,0.99
0.22,0.62,0,100.00,79,98.21,0.99
0.22,0.63,0,100.00,79,98.21,0.99
0.22,0.64,0,100.00,79,98.21,0.99
0.22,0.65,0,100.00,79,98.21,0.99
0.22,0.66,0,100.00,79,98.21,0.99
0.22,0.67,0,100.00,79,98.57,0.99
0.22,0.68,0,100.00,79,98.57,0.99
0.22,0.69,0,100.00,79,98.57,0.99
0.22,0.80,0,100.00,80,97.50,0.99
0.22,0.81,0,100.00,80,97.50,0.99
0.22,0.82,0,100.00,80,97.50,0.99
0.22,0.83,0,100.00,80,96.79,0.98
0.22,0.84,0,100.00,80,96.79,0.98
0.22,0.85,0,100.00,80,96.79,0.98
0.22,0.86,0,100.00,80,96.79,0.98
0.22,0.87,0,100.00,80,96.43,0.98
0.22,0.88,0,100.00,80,96.43,0.98
0.22,0.89,0,100.00,80,96.43,0.98
0.22,0.70,0,100.00,79,98.57,0.99
0.22,0.71,0,100.00,79,98.57,0.99
0.22,0.72,0,100.00,79,98.57,0.99
0.22,0.73,0,100.00,79,98.21,0.99
0.22,0.74,0,100.00,79,98.21,0.99
0.22,0.75,0,100.00,79,98.21,0.99
0.22,0.76,0,100.00,79,98.57,0.99
0.22,0.77,0,100.00,80,97.86,0.99
0.22,0.78,0,100.00,80,97.86,0.99
0.22,0.79,0,100.00,80,98.21,0.99
0.22,0.90,0,100.00,80,96.07,0.98
0.22,0.91,0,100.00,80,96.07,0.98
0.22,0.92,0,100.00,80,95.36,0.98
0.22,0.93,0,100.00,80,95.00,0.97
0.22,0.94,0,100.00,80,94.29,0.97
0.22,0.95,0,100.00,80,94.29,0.97
0.22,0.96,0,100.00,80,94.29,0.97
0.22,0.97,0,100.00,80,94.29,0.97
0.22,0.98,0,100.00,80,94.29,0.97
0.22,0.99,0,100.00,80,93.57,0.97
0.23,0.40,0,99.97,67,100.00,1.00
0.23,0.41,0,99.97,67,100.00,1.00
0.23,0.42,0,99.97,73,100.00,1.00
0.23,0.43,0,99.97,73,100.00,1.00
0.23,0.44,0,99.97,73,100.00,1.00
0.23,0.45,0,100.00,73,100.00,1.00
0.23,0.46,0,100.00,73,100.00,1.00
0.23,0.47,0,100.00,74,100.00,1.00
0.23,0.48,0,100.00,74,100.00,1.00
0.23,0.49,0,100.00,77,100.00,1.00
0.23,0.30,0,99.69,62,100.00,1.00
0.23,0.31,0,99.79,62,100.00,1.00
0.23,0.32,0,99.90,62,100.00,1.00
0.23,0.33,0,99.90,62,100.00,1.00
0.23,0.34,0,99.90,62,100.00,1.00
0.23,0.35,0,99.90,62,100.00,1.00
0.23,0.36,0,99.93,62,100.00,1.00
0.23,0.37,0,99.97,62,100.00,1.00
0.23,0.38,0,99.97,62,100.00,1.00
0.23,0.39,0,99.97,62,100.00,1.00
0.23,0.20,0,96.74,39,100.00,0.98
0.23,0.21,0,97.26,45,100.00,0.99
0.23,0.22,0,97.85,45,100.00,0.99
0.23,0.23,0,98.30,45,100.00,0.99
0.23,0.24,0,98.47,48,100.00,0.99
0.23,0.25,0,98.75,50,100.00,0.99
0.23,0.26,0,99.06,50,100.00,1.00
0.23,0.27,0,99.24,56,100.00,1.00
0.23,0.28,0,99.41,62,100.00,1.00
0.23,0.29,0,99.51,62,100.00,1.00
0.23,0.50,0,100.00,78,100.00,1.00
0.23,0.51,0,100.00,78,100.00,1.00
0.23,0.52,0,100.00,78,100.00,1.00
0.23,0.53,0,100.00,78,99.64,1.00
0.23,0.54,0,100.00,79,99.64,1.00
0.23,0.55,0,100.00,79,99.29,1.00
0.23,0.56,0,100.00,79,99.29,1.00
0.23,0.57,0,100.00,79,99.29,1.00
0.23,0.58,0,100.00,79,99.29,1.00
0.23,0.59,0,100.00,79,99.29,1.00
0.23,0.60,0,100.00,79,98.57,0.99
0.23,0.61,0,100.00,79,98.21,0.99
0.23,0.62,0,100.00,79,98.21,0.99
0.23,0.63,0,100.00,79,98.21,0.99
0.23,0.64,0,100.00,79,98.21,0.99
0.23,0.65,0,100.00,79,98.21,0.99
0.23,0.66,0,100.00,79,98.21,0.99
0.23,0.67,0,100.00,79,98.57,0.99
0.23,0.68,0,100.00,79,98.57,0.99
0.23,0.69,0,100.00,79,98.57,0.99
0.23,0.10,0,61.32,24,100.00,0.81
0.23,0.11,0,68.99,26,100.00,0.84
0.23,0.12,0,74.41,26,100.00,0.87
0.23,0.13,0,79.72,28,100.00,0.90
0.23,0.14,0,84.38,29,100.00,0.92
0.23,0.15,0,87.74,31,100.00,0.94
0.23,0.16,0,90.49,34,100.00,0.95
0.23,0.17,0,92.60,35,100.00,0.96
0.23,0.18,0,94.17,35,100.00,0.97
0.23,0.19,0,95.49,39,100.00,0.98
0.23,0.70,0,100.00,79,98.57,0.99
0.23,0.71,0,100.00,79,98.57,0.99
0.23,0.72,0,100.00,79,98.57,0.99
0.23,0.73,0,100.00,79,97.86,0.99
0.23,0.74,0,100.00,79,97.86,0.99
0.23,0.75,0,100.00,79,97.86,0.99
0.23,0.76,0,100.00,80,98.21,0.99
0.23,0.77,0,100.00,80,97.50,0.99
0.23,0.78,0,100.00,80,97.14,0.99
0.23,0.79,0,100.00,80,97.14,0.99
0.23,0.00,0,0.00,0,100.00,0.50
0.23,0.01,0,5.07,6,100.00,0.53
0.23,0.02,0,6.32,9,100.00,0.53
0.23,0.03,0,9.13,10,100.00,0.55
0.23,0.04,0,14.41,13,100.00,0.57
0.23,0.05,0,20.28,18,100.00,0.60
0.23,0.06,0,28.26,18,100.00,0.64
0.23,0.07,0,35.83,20,100.00,0.68
0.23,0.08,0,44.44,20,100.00,0.72
0.23,0.09,0,53.92,23,100.00,0.77
0.23,0.80,0,100.00,80,97.14,0.99
0.23,0.81,0,100.00,80,97.14,0.99
0.23,0.82,0,100.00,80,97.14,0.99
0.23,0.83,0,100.00,80,96.43,0.98
0.23,0.84,0,100.00,80,96.43,0.98
0.23,0.85,0,100.00,80,96.43,0.98
0.23,0.86,0,100.00,80,96.43,0.98
0.23,0.87,0,100.00,80,96.43,0.98
0.23,0.88,0,100.00,80,95.36,0.98
0.23,0.89,0,100.00,80,95.36,0.98
0.23,0.90,0,100.00,80,95.00,0.97
0.23,0.91,0,100.00,80,94.64,0.97
0.23,0.92,0,100.00,80,93.93,0.97
0.23,0.93,0,100.00,80,93.57,0.97
0.23,0.94,0,100.00,80,92.86,0.96
0.23,0.95,0,100.00,80,92.50,0.96
0.23,0.96,0,100.00,80,92.50,0.96
0.23,0.97,0,100.00,80,92.50,0.96
0.23,0.98,0,100.00,80,91.79,0.96
0.23,0.99,0,100.00,80,91.07,0.96
0.24,0.40,0,99.97,67,100.00,1.00
0.24,0.41,0,99.97,67,100.00,1.00
0.24,0.42,0,99.97,73,100.00,1.00
0.24,0.43,0,99.97,73,100.00,1.00
0.24,0.44,0,99.97,73,100.00,1.00
0.24,0.45,0,100.00,73,100.00,1.00
0.24,0.46,0,100.00,73,100.00,1.00
0.24,0.47,0,100.00,74,100.00,1.00
0.24,0.48,0,100.00,74,100.00,1.00
0.24,0.49,0,100.00,77,100.00,1.00
0.24,0.30,0,99.69,62,100.00,1.00
0.24,0.31,0,99.79,62,100.00,1.00
0.24,0.32,0,99.90,62,100.00,1.00
0.24,0.33,0,99.90,62,100.00,1.00
0.24,0.34,0,99.90,62,100.00,1.00
0.24,0.35,0,99.90,62,100.00,1.00
0.24,0.36,0,99.93,62,100.00,1.00
0.24,0.37,0,99.97,62,100.00,1.00
0.24,0.38,0,99.97,62,100.00,1.00
0.24,0.39,0,99.97,62,100.00,1.00
0.24,0.50,0,100.00,78,99.64,1.00
0.24,0.51,0,100.00,78,99.64,1.00
0.24,0.52,0,100.00,78,99.64,1.00
0.24,0.53,0,100.00,78,99.64,1.00
0.24,0.54,0,100.00,79,99.64,1.00
0.24,0.55,0,100.00,79,98.93,0.99
0.24,0.56,0,100.00,79,98.93,0.99
0.24,0.57,0,100.00,79,98.93,0.99
0.24,0.58,0,100.00,79,98.93,0.99
0.24,0.59,0,100.00,79,98.93,0.99
0.24,0.20,0,96.94,39,100.00,0.98
0.24,0.21,0,97.40,45,100.00,0.99
0.24,0.22,0,97.92,45,100.00,0.99
0.24,0.23,0,98.37,46,100.00,0.99
0.24,0.24,0,98.58,50,100.00,0.99
0.24,0.25,0,98.82,50,100.00,0.99
0.24,0.26,0,99.10,52,100.00,1.00
0.24,0.27,0,99.27,56,100.00,1.00
0.24,0.28,0,99.44,62,100.00,1.00
0.24,0.29,0,99.55,62,100.00,1.00
0.24,0.60,0,100.00,79,98.21,0.99
0.24,0.61,0,100.00,79,97.86,0.99
0.24,0.62,0,100.00,79,97.86,0.99
0.24,0.63,0,100.00,79,97.86,0.99
0.24,0.64,0,100.00,79,97.86,0.99
0.24,0.65,0,100.00,79,97.86,0.99
0.24,0.66,0,100.00,79,97.86,0.99
0.24,0.67,0,100.00,79,98.21,0.99
0.24,0.68,0,100.00,79,98.21,0.99
0.24,0.69,0,100.00,79,98.21,0.99
0.24,0.10,0,62.78,26,100.00,0.81
0.24,0.11,0,70.21,29,100.00,0.85
0.24,0.12,0,75.45,29,100.00,0.88
0.24,0.13,0,80.62,29,100.00,0.90
0.24,0.14,0,85.03,29,100.00,0.93
0.24,0.15,0,88.19,31,100.00,0.94
0.24,0.16,0,90.90,34,100.00,0.95
0.24,0.17,0,92.99,35,100.00,0.96
0.24,0.18,0,94.51,35,100.00,0.97
0.24,0.19,0,95.94,39,100.00,0.98
0.24,0.00,0,0.00,0,100.00,0.50
0.24,0.01,0,5.10,6,100.00,0.53
0.24,0.02,0,6.35,9,100.00,0.53
0.24,0.03,0,9.24,10,100.00,0.55
0.24,0.04,0,14.72,13,100.00,0.57
0.24,0.05,0,20.83,18,100.00,0.60
0.24,0.06,0,29.20,18,100.00,0.65
0.24,0.07,0,37.22,20,100.00,0.69
0.24,0.08,0,45.90,20,100.00,0.73
0.24,0.09,0,55.56,26,100.00,0.78
0.24,0.70,0,100.00,79,98.21,0.99
0.24,0.71,0,100.00,80,98.21,0.99
0.24,0.72,0,100.00,80,98.21,0.99
0.24,0.73,0,100.00,80,97.50,0.99
0.24,0.74,0,100.00,80,97.50,0.99
0.24,0.75,0,100.00,80,97.50,0.99
0.24,0.76,0,100.00,80,97.50,0.99
0.24,0.77,0,100.00,80,97.14,0.99
0.24,0.78,0,100.00,80,96.79,0.98
0.24,0.79,0,100.00,80,96.79,0.98
0.24,0.80,0,100.00,80,96.79,0.98
0.24,0.81,0,100.00,80,96.79,0.98
0.24,0.82,0,100.00,80,96.43,0.98
0.24,0.83,0,100.00,80,96.07,0.98
0.24,0.84,0,100.00,80,95.71,0.98
0.24,0.85,0,100.00,80,95.71,0.98
0.24,0.86,0,100.00,80,95.36,0.98
0.24,0.87,0,100.00,80,95.36,0.98
0.24,0.88,0,100.00,80,94.64,0.97
0.24,0.89,0,100.00,80,94.64,0.97
0.24,0.90,0,100.00,80,94.29,0.97
0.24,0.91,0,100.00,80,93.57,0.97
0.24,0.92,0,100.00,80,92.86,0.96
0.24,0.93,0,100.00,80,92.86,0.96
0.24,0.94,0,100.00,80,92.50,0.96
0.24,0.95,0,100.00,80,92.14,0.96
0.24,0.96,0,100.00,80,91.79,0.96
0.24,0.97,0,100.00,80,91.79,0.96
0.24,0.98,0,100.00,80,91.43,0.96
0.24,0.99,0,100.00,80,90.71,0.95
0.25,0.40,0,99.97,67,100.00,1.00
0.25,0.41,0,99.97,67,100.00,1.00
0.25,0.42,0,99.97,73,100.00,1.00
0.25,0.43,0,99.97,73,100.00,1.00
0.25,0.44,0,99.97,73,100.00,1.00
0.25,0.45,0,100.00,73,100.00,1.00
0.25,0.46,0,100.00,73,100.00,1.00
0.25,0.47,0,100.00,77,100.00,1.00
0.25,0.48,0,100.00,77,100.00,1.00
0.25,0.49,0,100.00,73,99.64,1.00
0.25,0.30,0,99.72,62,100.00,1.00
0.25,0.31,0,99.83,62,100.00,1.00
0.25,0.32,0,99.90,62,100.00,1.00
0.25,0.33,0,99.90,65,100.00,1.00
0.25,0.34,0,99.90,65,100.00,1.00
0.25,0.35,0,99.90,65,100.00,1.00
0.25,0.36,0,99.93,65,100.00,1.00
0.25,0.37,0,99.97,65,100.00,1.00
0.25,0.38,0,99.97,65,100.00,1.00
0.25,0.39,0,99.97,65,100.00,1.00
0.25,0.20,0,97.12,39,100.00,0.99
0.25,0.21,0,97.60,45,100.00,0.99
0.25,0.22,0,98.12,45,100.00,0.99
0.25,0.23,0,98.54,46,100.00,0.99
0.25,0.24,0,98.75,50,100.00,0.99
0.25,0.25,0,98.96,50,100.00,0.99
0.25,0.26,0,99.20,52,100.00,1.00
0.25,0.27,0,99.34,56,100.00,1.00
0.25,0.28,0,99.48,62,100.00,1.00
0.25,0.29,0,99.58,62,100.00,1.00
0.25,0.10,0,63.51,26,100.00,0.82
0.25,0.11,0,70.90,29,100.00,0.85
0.25,0.12,0,75.97,29,100.00,0.88
0.25,0.13,0,81.22,34,100.00,0.91
0.25,0.14,0,85.52,34,100.00,0.93
0.25,0.15,0,88.58,34,100.00,0.94
0.25,0.16,0,91.32,34,100.00,0.96
0.25,0.17,0,93.47,35,100.00,0.97
0.25,0.18,0,94.90,36,100.00,0.97
0.25,0.19,0,96.22,39,100.00,0.98
0.25,0.00,0,0.00,0,100.00,0.50
0.25,0.01,0,5.21,7,100.00,0.53
0.25,0.02,0,6.46,9,100.00,0.53
0.25,0.03,0,9.38,10,100.00,0.55
0.25,0.04,0,14.93,13,100.00,0.57
0.25,0.05,0,21.35,18,100.00,0.61
0.25,0.06,0,29.79,18,100.00,0.65
0.25,0.07,0,37.81,20,100.00,0.69
0.25,0.08,0,46.56,23,100.00,0.73
0.25,0.09,0,56.46,26,100.00,0.78
0.25,0.50,0,100.00,78,99.64,1.00
0.25,0.51,0,100.00,78,99.64,1.00
0.25,0.52,0,100.00,78,99.64,1.00
0.25,0.53,0,100.00,78,99.64,1.00
0.25,0.54,0,100.00,79,99.64,1.00
0.25,0.55,0,100.00,79,98.93,0.99
0.25,0.56,0,100.00,79,98.93,0.99
0.25,0.57,0,100.00,79,98.93,0.99
0.25,0.58,0,100.00,79,98.93,0.99
0.25,0.59,0,100.00,79,98.93,0.99
0.25,0.60,0,100.00,79,98.21,0.99
0.25,0.61,0,100.00,79,97.86,0.99
0.25,0.62,0,100.00,79,97.86,0.99
0.25,0.63,0,100.00,79,97.86,0.99
0.25,0.64,0,100.00,79,97.86,0.99
0.25,0.65,0,100.00,79,97.86,0.99
0.25,0.66,0,100.00,79,97.86,0.99
0.25,0.67,0,100.00,79,98.21,0.99
0.25,0.68,0,100.00,80,98.21,0.99
0.25,0.69,0,100.00,80,98.21,0.99
0.25,0.80,0,100.00,80,95.36,0.98
0.25,0.81,0,100.00,80,95.36,0.98
0.25,0.82,0,100.00,80,95.00,0.97
0.25,0.83,0,100.00,80,94.64,0.97
0.25,0.84,0,100.00,80,94.64,0.97
0.25,0.85,0,100.00,80,94.64,0.97
0.25,0.86,0,100.00,80,94.29,0.97
0.25,0.87,0,100.00,80,94.29,0.97
0.25,0.88,0,100.00,80,93.57,0.97
0.25,0.89,0,100.00,80,93.21,0.97
0.25,0.90,0,100.00,80,92.50,0.96
0.25,0.91,0,100.00,80,91.79,0.96
0.25,0.92,0,100.00,80,90.71,0.95
0.25,0.93,0,100.00,80,90.00,0.95
0.25,0.94,0,100.00,80,89.64,0.95
0.25,0.95,0,100.00,80,89.64,0.95
0.25,0.96,0,100.00,80,89.64,0.95
0.25,0.97,0,100.00,80,89.64,0.95
0.25,0.98,0,100.00,80,89.29,0.95
0.25,0.99,0,100.00,80,88.93,0.94
0.25,0.70,0,100.00,80,98.21,0.99
0.25,0.71,0,100.00,80,98.21,0.99
0.25,0.72,0,100.00,80,97.86,0.99
0.25,0.73,0,100.00,80,97.14,0.99
0.25,0.74,0,100.00,80,97.14,0.99
0.25,0.75,0,100.00,80,97.14,0.99
0.25,0.76,0,100.00,80,96.79,0.98
0.25,0.77,0,100.00,80,96.07,0.98
0.25,0.78,0,100.00,80,95.71,0.98
0.25,0.79,0,100.00,80,95.71,0.98
0.26,0.40,0,99.97,72,100.00,1.00
0.26,0.41,0,99.97,79,100.00,1.00
0.26,0.42,0,99.97,79,100.00,1.00
0.26,0.43,0,99.97,79,100.00,1.00
0.26,0.44,0,99.97,79,100.00,1.00
0.26,0.45,0,100.00,79,100.00,1.00
0.26,0.46,0,100.00,79,100.00,1.00
0.26,0.47,0,100.00,79,100.00,1.00
0.26,0.48,0,100.00,77,99.64,1.00
0.26,0.49,0,100.00,75,99.29,1.00
0.26,0.30,0,99.76,62,100.00,1.00
0.26,0.31,0,99.83,62,100.00,1.00
0.26,0.32,0,99.90,62,100.00,1.00
0.26,0.33,0,99.90,65,100.00,1.00
0.26,0.34,0,99.90,65,100.00,1.00
0.26,0.35,0,99.90,65,100.00,1.00
0.26,0.36,0,99.93,65,100.00,1.00
0.26,0.37,0,99.97,65,100.00,1.00
