T1,T2,FAR_T,FAR,FRR_T,FRR,EER
0.55,0.08,0,80.78,77,100.00,90.39
0.55,0.08,0,81.38,77,100.00,90.69
0.55,0.08,0,81.82,77,100.00,90.91
0.55,0.08,0,82.36,77,100.00,91.18
0.55,0.08,0,82.73,77,100.00,91.37
0.55,0.08,0,83.29,77,100.00,91.64
0.55,0.08,0,83.84,77,100.00,91.92
0.55,0.09,0,84.31,77,100.00,92.16
0.55,0.09,0,84.89,77,100.00,92.44
0.55,0.09,0,85.36,77,100.00,92.68
0.55,0.09,0,85.98,77,100.00,92.99
0.55,0.09,0,86.44,77,100.00,93.22
0.55,0.11,0,92.69,77,100.00,96.34
0.55,0.11,0,92.93,77,100.00,96.47
0.55,0.11,0,93.16,77,100.00,96.58
0.55,0.11,0,93.33,77,100.00,96.67
0.55,0.11,0,93.64,77,100.00,96.82
0.55,0.12,0,93.82,77,100.00,96.91
0.55,0.12,0,93.91,77,100.00,96.96
0.55,0.12,0,94.09,77,100.00,97.04
0.55,0.12,0,94.31,77,100.00,97.16
0.55,0.12,0,94.51,77,100.00,97.26
0.55,0.10,0,90.27,77,100.00,95.13
0.55,0.10,0,90.58,77,100.00,95.29
0.55,0.10,0,90.93,77,100.00,95.47
0.55,0.10,0,91.11,77,100.00,95.56
0.55,0.10,0,91.40,77,100.00,95.70
0.55,0.11,0,91.69,77,100.00,95.84
0.55,0.11,0,91.91,77,100.00,95.96
0.55,0.11,0,92.02,77,100.00,96.01
0.55,0.11,0,92.24,77,100.00,96.12
0.55,0.11,0,92.49,77,100.00,96.24
0.55,0.09,0,86.91,77,100.00,93.46
0.55,0.09,0,87.42,77,100.00,93.71
0.55,0.09,0,87.67,77,100.00,93.83
0.55,0.09,0,88.16,77,100.00,94.08
0.55,0.09,0,88.47,77,100.00,94.23
0.55,0.10,0,88.82,77,100.00,94.41
0.55,0.10,0,89.20,77,100.00,94.60
0.55,0.10,0,89.56,77,100.00,94.78
0.55,0.10,0,89.76,77,100.00,94.88
0.55,0.10,0,90.02,77,100.00,95.01
0.56,0.08,0,82.13,77,100.00,91.07
0.56,0.08,0,82.64,77,100.00,91.32
0.56,0.08,0,83.02,77,100.00,91.51
0.56,0.08,0,83.58,77,100.00,91.79
0.56,0.08,0,84.16,77,100.00,92.08
0.56,0.09,0,84.60,77,100.00,92.30
0.56,0.09,0,85.16,77,100.00,92.58
0.56,0.09,0,85.62,77,100.00,92.81
0.56,0.09,0,86.24,77,100.00,93.12
0.56,0.09,0,86.69,77,100.00,93.34
0.56,0.07,0,74.71,77,100.00,87.36
0.56,0.07,0,75.53,77,100.00,87.77
0.56,0.07,0,76.29,77,100.00,88.14
0.56,0.07,0,77.13,77,100.00,88.57
0.56,0.07,0,77.91,77,100.00,88.96
0.56,0.08,0,78.84,77,100.00,89.42
0.56,0.08,0,79.69,77,100.00,89.84
0.56,0.08,0,80.40,77,100.00,90.20
0.56,0.08,0,81.09,77,100.00,90.54
0.56,0.08,0,81.69,77,100.00,90.84
0.56,0.06,0,66.60,77,100.00,83.30
0.56,0.06,0,67.42,77,100.00,83.71
0.56,0.06,0,68.33,77,100.00,84.17
0.56,0.06,0,69.20,77,100.00,84.60
0.56,0.06,0,69.89,77,100.00,84.94
0.56,0.07,0,70.69,77,100.00,85.34
0.56,0.07,0,71.49,77,100.00,85.74
0.56,0.07,0,72.56,77,100.00,86.28
0.56,0.07,0,73.22,77,100.00,86.61
0.56,0.07,0,73.98,77,100.00,86.99
0.56,0.11,0,92.89,77,100.00,96.44
0.56,0.11,0,93.13,77,100.00,96.57
0.56,0.11,0,93.36,77,100.00,96.68
0.56,0.11,0,93.56,77,100.00,96.78
0.56,0.11,0,93.82,77,100.00,96.91
0.56,0.12,0,93.98,77,100.00,96.99
0.56,0.12,0,94.07,77,100.00,97.03
0.56,0.12,0,94.24,77,100.00,97.12
0.56,0.12,0,94.47,77,100.00,97.23
0.56,0.12,0,94.62,77,100.00,97.31
0.56,0.10,0,90.49,77,100.00,95.24
0.56,0.10,0,90.78,77,100.00,95.39
0.56,0.10,0,91.13,77,100.00,95.57
0.56,0.10,0,91.29,77,100.00,95.64
0.56,0.10,0,91.56,77,100.00,95.78
0.56,0.11,0,91.87,77,100.00,95.93
0.56,0.11,0,92.09,77,100.00,96.04
0.56,0.11,0,92.22,77,100.00,96.11
0.56,0.11,0,92.42,77,100.00,96.21
0.56,0.11,0,92.67,77,100.00,96.33
0.56,0.09,0,87.18,77,100.00,93.59
0.56,0.09,0,87.69,77,100.00,93.84
0.56,0.09,0,87.93,77,100.00,93.97
0.56,0.09,0,88.42,77,100.00,94.21
0.56,0.09,0,88.73,77,100.00,94.37
0.56,0.10,0,89.09,77,100.00,94.54
0.56,0.10,0,89.49,77,100.00,94.74
0.56,0.10,0,89.78,77,100.00,94.89
0.56,0.10,0,90.00,77,100.00,95.00
0.56,0.10,0,90.27,77,100.00,95.13
0.57,0.06,0,67.00,77,100.00,83.50
0.57,0.06,0,67.82,77,100.00,83.91
0.57,0.06,0,68.69,77,100.00,84.34
0.57,0.06,0,69.56,77,100.00,84.78
0.57,0.06,0,70.27,77,100.00,85.13
0.57,0.07,0,71.04,77,100.00,85.52
0.57,0.07,0,71.84,77,100.00,85.92
0.57,0.07,0,72.91,77,100.00,86.46
0.57,0.07,0,73.56,77,100.00,86.78
0.57,0.07,0,74.29,77,100.00,87.14
0.57,0.08,0,82.44,77,100.00,91.22
0.57,0.08,0,82.93,77,100.00,91.47
0.57,0.08,0,83.29,77,100.00,91.64
0.57,0.08,0,83.87,77,100.00,91.93
0.57,0.08,0,84.49,77,100.00,92.24
0.57,0.09,0,84.91,77,100.00,92.46
0.57,0.09,0,85.44,77,100.00,92.72
0.57,0.09,0,85.89,77,100.00,92.94
0.57,0.09,0,86.53,77,100.00,93.27
0.57,0.09,0,86.91,77,100.00,93.46
0.57,0.07,0,75.09,77,100.00,87.54
0.57,0.07,0,75.87,77,100.00,87.93
0.57,0.07,0,76.62,77,100.00,88.31
0.57,0.07,0,77.47,77,100.00,88.73
0.57,0.07,0,78.29,77,100.00,89.14
0.57,0.08,0,79.18,77,100.00,89.59
0.57,0.08,0,80.02,77,100.00,90.01
0.57,0.08,0,80.71,77,100.00,90.36
0.57,0.08,0,81.40,77,100.00,90.70
0.57,0.08,0,82.00,77,100.00,91.00
0.57,0.10,0,90.76,77,100.00,95.38
0.57,0.10,0,91.04,77,100.00,95.52
0.57,0.10,0,91.42,77,100.00,95.71
0.57,0.10,0,91.58,77,100.00,95.79
0.57,0.10,0,91.84,77,100.00,95.92
0.57,0.11,0,92.13,77,100.00,96.07
0.57,0.11,0,92.36,77,100.00,96.18
0.57,0.11,0,92.49,77,100.00,96.24
0.57,0.11,0,92.69,77,100.00,96.34
0.57,0.11,0,92.93,77,100.00,96.47
0.57,0.11,0,93.13,77,100.00,96.57
0.57,0.11,0,93.36,77,100.00,96.68
0.57,0.11,0,93.58,77,100.00,96.79
0.57,0.11,0,93.78,77,100.00,96.89
0.57,0.11,0,94.02,77,100.00,97.01
0.57,0.12,0,94.22,77,100.00,97.11
0.57,0.12,0,94.31,77,100.00,97.16
0.57,0.12,0,94.49,77,100.00,97.24
0.57,0.12,0,94.69,77,100.00,97.34
0.57,0.12,0,94.82,77,100.00,97.41
0.57,0.09,0,87.38,77,100.00,93.69
0.57,0.09,0,87.89,77,100.00,93.94
0.57,0.09,0,88.20,77,100.00,94.10
0.57,0.09,0,88.69,77,100.00,94.34
0.57,0.09,0,89.00,77,100.00,94.50
0.57,0.10,0,89.36,77,100.00,94.68
0.57,0.10,0,89.78,77,100.00,94.89
0.57,0.10,0,90.07,77,100.00,95.03
0.57,0.10,0,90.27,77,100.00,95.13
0.57,0.10,0,90.53,77,100.00,95.27
0.58,0.07,0,75.51,77,100.00,87.76
0.58,0.07,0,76.27,77,100.00,88.13
0.58,0.07,0,77.02,77,100.00,88.51
0.58,0.07,0,77.89,77,100.00,88.94
0.58,0.07,0,78.71,77,100.00,89.36
0.58,0.08,0,79.58,77,100.00,89.79
0.58,0.08,0,80.44,77,100.00,90.22
0.58,0.08,0,81.13,77,100.00,90.57
0.58,0.08,0,81.82,77,100.00,90.91
0.58,0.08,0,82.40,77,100.00,91.20
0.58,0.08,0,82.82,77,100.00,91.41
0.58,0.08,0,83.29,77,100.00,91.64
0.58,0.08,0,83.64,77,100.00,91.82
0.58,0.08,0,84.22,77,100.00,92.11
0.58,0.08,0,84.84,77,100.00,92.42
0.58,0.09,0,85.24,77,100.00,92.62
0.58,0.09,0,85.76,77,100.00,92.88
0.58,0.09,0,86.20,77,100.00,93.10
0.58,0.09,0,86.82,77,100.00,93.41
0.58,0.09,0,87.20,77,100.00,93.60
0.58,0.06,0,67.40,77,100.00,83.70
0.58,0.06,0,68.24,77,100.00,84.12
0.58,0.06,0,69.09,77,100.00,84.54
0.58,0.06,0,69.93,77,100.00,84.97
0.58,0.06,0,70.64,77,100.00,85.32
0.58,0.07,0,71.42,77,100.00,85.71
0.58,0.07,0,72.20,77,100.00,86.10
0.58,0.07,0,73.27,77,100.00,86.63
0.58,0.07,0,73.91,77,100.00,86.96
0.58,0.07,0,74.67,77,100.00,87.33
0.58,0.09,0,87.67,77,100.00,93.83
0.58,0.09,0,88.11,77,100.00,94.06
0.58,0.09,0,88.42,77,100.00,94.21
0.58,0.09,0,88.89,77,100.00,94.44
0.58,0.09,0,89.20,77,100.00,94.60
0.58,0.10,0,89.58,77,100.00,94.79
0.58,0.10,0,89.98,77,100.00,94.99
0.58,0.10,0,90.27,77,100.00,95.13
0.58,0.10,0,90.47,77,100.00,95.23
0.58,0.10,0,90.71,77,100.00,95.36
0.58,0.11,0,93.36,77,100.00,96.68
0.58,0.11,0,93.58,77,100.00,96.79
0.58,0.11,0,93.80,77,100.00,96.90
0.58,0.11,0,94.00,77,100.00,97.00
0.58,0.11,0,94.24,77,100.00,97.12
0.58,0.12,0,94.42,77,100.00,97.21
0.58,0.12,0,94.51,77,100.00,97.26
0.58,0.12,0,94.67,77,100.00,97.33
0.58,0.12,0,94.84,77,100.00,97.42
0.58,0.12,0,94.98,77,100.00,97.49
0.58,0.10,0,90.96,77,100.00,95.48
0.58,0.10,0,91.24,77,100.00,95.62
0.58,0.10,0,91.67,77,100.00,95.83
0.58,0.10,0,91.82,77,100.00,95.91
0.58,0.10,0,92.02,77,100.00,96.01
0.58,0.11,0,92.33,77,100.00,96.17
0.58,0.11,0,92.56,77,100.00,96.28
0.58,0.11,0,92.69,77,100.00,96.34
0.58,0.11,0,92.89,77,100.00,96.44
0.58,0.11,0,93.13,77,100.00,96.57
0.59,0.08,0,83.11,77,100.00,91.56
0.59,0.08,0,83.58,77,100.00,91.79
0.59,0.08,0,83.93,77,100.00,91.97
0.59,0.08,0,84.51,77,100.00,92.26
0.59,0.08,0,85.11,77,100.00,92.56
0.59,0.09,0,85.51,77,100.00,92.76
0.59,0.09,0,86.02,77,100.00,93.01
0.59,0.09,0,86.44,77,100.00,93.22
0.59,0.09,0,87.02,77,100.00,93.51
0.59,0.09,0,87.40,77,100.00,93.70
0.59,0.06,0,67.73,77,100.00,83.87
0.59,0.06,0,68.60,77,100.00,84.30
0.59,0.06,0,69.44,77,100.00,84.72
0.59,0.06,0,70.29,77,100.00,85.14
0.59,0.06,0,71.02,77,100.00,85.51
0.59,0.07,0,71.80,77,100.00,85.90
0.59,0.07,0,72.53,77,100.00,86.27
0.59,0.07,0,73.58,77,100.00,86.79
0.59,0.07,0,74.20,77,100.00,87.10
0.59,0.07,0,74.96,77,100.00,87.48
0.59,0.07,0,75.84,77,100.00,87.92
0.59,0.07,0,76.56,77,100.00,88.28
0.59,0.07,0,77.29,77,100.00,88.64
0.59,0.07,0,78.16,77,100.00,89.08
0.59,0.07,0,78.98,77,100.00,89.49
0.59,0.08,0,79.82,77,100.00,89.91
0.59,0.08,0,80.71,77,100.00,90.36
0.59,0.08,0,81.40,77,100.00,90.70
0.59,0.08,0,82.11,77,100.00,91.06
0.59,0.08,0,82.69,77,100.00,91.34
0.59,0.11,0,93.51,77,100.00,96.76
0.59,0.11,0,93.73,77,100.00,96.87
0.59,0.11,0,93.96,77,100.00,96.98
0.59,0.11,0,94.13,77,100.00,97.07
0.59,0.11,0,94.38,77,100.00,97.19
0.59,0.12,0,94.53,77,100.00,97.27
0.59,0.12,0,94.62,77,100.00,97.31
0.59,0.12,0,94.78,77,100.00,97.39
0.59,0.12,0,94.96,77,100.00,97.48
0.59,0.12,0,95.09,77,100.00,97.54
0.59,0.10,0,91.16,77,100.00,95.58
0.59,0.10,0,91.47,77,100.00,95.73
0.59,0.10,0,91.89,77,100.00,95.94
0.59,0.10,0,92.04,77,100.00,96.02
0.59,0.10,0,92.24,77,100.00,96.12
0.59,0.11,0,92.56,77,100.00,96.28
0.59,0.11,0,92.78,77,100.00,96.39
0.59,0.11,0,92.87,77,100.00,96.43
0.59,0.11,0,93.07,77,100.00,96.53
0.59,0.11,0,93.29,77,100.00,96.64
0.59,0.09,0,87.87,77,100.00,93.93
0.59,0.09,0,88.29,77,100.00,94.14
0.59,0.09,0,88.60,77,100.00,94.30
0.59,0.09,0,89.07,77,100.00,94.53
0.59,0.09,0,89.38,77,100.00,94.69
0.59,0.10,0,89.76,77,100.00,94.88
0.59,0.10,0,90.18,77,100.00,95.09
0.59,0.10,0,90.47,77,100.00,95.23
0.59,0.10,0,90.67,77,100.00,95.33
0.59,0.10,0,90.91,77,100.00,95.46
0.60,0.08,0,83.56,77,100.00,91.78
0.60,0.08,0,83.98,77,100.00,91.99
0.60,0.08,0,84.33,77,100.00,92.17
0.60,0.08,0,84.91,77,100.00,92.46
0.60,0.08,0,85.49,77,100.00,92.74
0.60,0.09,0,85.87,77,100.00,92.93
0.60,0.09,0,86.40,77,100.00,93.20
0.60,0.09,0,86.78,77,100.00,93.39
0.60,0.09,0,87.33,77,100.00,93.67
0.60,0.09,0,87.71,77,100.00,93.86
0.60,0.07,0,76.44,77,100.00,88.22
0.60,0.07,0,77.13,77,100.00,88.57
0.60,0.07,0,77.82,77,100.00,88.91
0.60,0.07,0,78.69,77,100.00,89.34
0.60,0.07,0,79.49,77,100.00,89.74
0.60,0.08,0,80.31,77,100.00,90.16
0.60,0.08,0,81.16,77,100.00,90.58
0.60,0.08,0,81.87,77,100.00,90.93
0.60,0.08,0,82.58,77,100.00,91.29
0.60,0.08,0,83.13,77,100.00,91.57
0.60,0.06,0,68.27,77,100.00,84.13
0.60,0.06,0,69.11,77,100.00,84.56
0.60,0.06,0,69.96,77,100.00,84.98
0.60,0.06,0,70.73,77,100.00,85.37
0.60,0.06,0,71.49,77,100.00,85.74
0.60,0.07,0,72.27,77,100.00,86.13
0.60,0.07,0,73.04,77,100.00,86.52
0.60,0.07,0,74.16,77,100.00,87.08
0.60,0.07,0,74.80,77,100.00,87.40
0.60,0.07,0,75.56,77,100.00,87.78
0.60,0.11,0,93.67,77,100.00,96.83
0.60,0.11,0,93.89,77,100.00,96.94
0.60,0.11,0,94.11,77,100.00,97.06
0.60,0.11,0,94.27,77,100.00,97.13
0.60,0.11,0,94.51,77,100.00,97.26
0.60,0.12,0,94.64,77,100.00,97.32
0.60,0.12,0,94.71,77,100.00,97.36
0.60,0.12,0,94.87,77,100.00,97.43
0.60,0.12,0,95.04,77,100.00,97.52
0.60,0.12,0,95.18,77,100.00,97.59
0.60,0.10,0,91.38,77,100.00,95.69
0.60,0.10,0,91.69,77,100.00,95.84
0.60,0.10,0,92.11,77,100.00,96.06
0.60,0.10,0,92.27,77,100.00,96.13
0.60,0.10,0,92.47,77,100.00,96.23
0.60,0.11,0,92.80,77,100.00,96.40
0.60,0.11,0,93.02,77,100.00,96.51
0.60,0.11,0,93.11,77,100.00,96.56
0.60,0.11,0,93.31,77,100.00,96.66
0.60,0.11,0,93.47,77,100.00,96.73
0.60,0.09,0,88.16,77,100.00,94.08
0.60,0.09,0,88.58,77,100.00,94.29
0.60,0.09,0,88.89,77,100.00,94.44
0.60,0.09,0,89.36,77,100.00,94.68
0.60,0.09,0,89.67,77,100.00,94.83
0.60,0.10,0,90.04,77,100.00,95.02
0.60,0.10,0,90.44,77,100.00,95.22
0.60,0.10,0,90.71,77,100.00,95.36
0.60,0.10,0,90.91,77,100.00,95.46
0.60,0.10,0,91.16,77,100.00,95.58
0.61,0.08,0,83.82,77,100.00,91.91
0.61,0.08,0,84.18,77,100.00,92.09
0.61,0.08,0,84.58,77,100.00,92.29
0.61,0.08,0,85.16,77,100.00,92.58
0.61,0.08,0,85.69,77,100.00,92.84
0.61,0.09,0,86.09,77,100.00,93.04
0.61,0.09,0,86.62,77,100.00,93.31
0.61,0.09,0,86.98,77,100.00,93.49
0.61,0.09,0,87.51,77,100.00,93.76
0.61,0.09,0,87.89,77,100.00,93.94
0.61,0.06,0,68.71,77,100.00,84.36
0.61,0.06,0,69.53,77,100.00,84.77
0.61,0.06,0,70.42,77,100.00,85.21
0.61,0.06,0,71.20,77,100.00,85.60
0.61,0.06,0,72.00,77,100.00,86.00
0.61,0.07,0,72.76,77,100.00,86.38
0.61,0.07,0,73.53,77,100.00,86.77
0.61,0.07,0,74.60,77,100.00,87.30
0.61,0.07,0,75.22,77,100.00,87.61
0.61,0.07,0,76.00,77,100.00,88.00
0.61,0.07,0,76.87,77,100.00,88.43
0.61,0.07,0,77.56,77,100.00,88.78
0.61,0.07,0,78.24,77,100.00,89.12
0.61,0.07,0,79.09,77,100.00,89.54
0.61,0.07,0,79.89,77,100.00,89.94
0.61,0.08,0,80.62,77,100.00,90.31
0.61,0.08,0,81.47,77,100.00,90.73
0.61,0.08,0,82.18,77,100.00,91.09
0.61,0.08,0,82.89,77,100.00,91.44
0.61,0.08,0,83.42,77,100.00,91.71
